# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=6
# stan_version_patch=0
# init=user
# seed=42
# chain_id=3
# iter=300
# warmup=150
# save_warmup=1
# thin=1
# refresh=-1
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=sampfile3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,L_t.1,L_t.2,L_t.3,L_t.4,L_t.5,L_t.6,L_t.7,L_t.8,L_t.9,L_t.10,L_t.11,L_t.12,L_t.13,L_t.14,L_t.15,L_t.16,L_t.17,L_t.18,L_t.19,L_t.20,L_t.21,L_t.22,L_t.23,L_t.24,L_d.1,L_d.2,L_d.3,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,mu_psi,sigma_psi,mu_lt,sigma_lt,L.1.1,L.2.1,L.3.1,L.4.1,L.5.1,L.6.1,L.7.1,L.8.1,L.9.1,L.10.1,L.1.2,L.2.2,L.3.2,L.4.2,L.5.2,L.6.2,L.7.2,L.8.2,L.9.2,L.10.2,L.1.3,L.2.3,L.3.3,L.4.3,L.5.3,L.6.3,L.7.3,L.8.3,L.9.3,L.10.3,Q.1.1,Q.2.1,Q.3.1,Q.4.1,Q.5.1,Q.6.1,Q.7.1,Q.8.1,Q.9.1,Q.10.1,Q.1.2,Q.2.2,Q.3.2,Q.4.2,Q.5.2,Q.6.2,Q.7.2,Q.8.2,Q.9.2,Q.10.2,Q.1.3,Q.2.3,Q.3.3,Q.4.3,Q.5.3,Q.6.3,Q.7.3,Q.8.3,Q.9.3,Q.10.3,Q.1.4,Q.2.4,Q.3.4,Q.4.4,Q.5.4,Q.6.4,Q.7.4,Q.8.4,Q.9.4,Q.10.4,Q.1.5,Q.2.5,Q.3.5,Q.4.5,Q.5.5,Q.6.5,Q.7.5,Q.8.5,Q.9.5,Q.10.5,Q.1.6,Q.2.6,Q.3.6,Q.4.6,Q.5.6,Q.6.6,Q.7.6,Q.8.6,Q.9.6,Q.10.6,Q.1.7,Q.2.7,Q.3.7,Q.4.7,Q.5.7,Q.6.7,Q.7.7,Q.8.7,Q.9.7,Q.10.7,Q.1.8,Q.2.8,Q.3.8,Q.4.8,Q.5.8,Q.6.8,Q.7.8,Q.8.8,Q.9.8,Q.10.8,Q.1.9,Q.2.9,Q.3.9,Q.4.9,Q.5.9,Q.6.9,Q.7.9,Q.8.9,Q.9.9,Q.10.9,Q.1.10,Q.2.10,Q.3.10,Q.4.10,Q.5.10,Q.6.10,Q.7.10,Q.8.10,Q.9.10,Q.10.10
-1113.56,1,0.03125,4,15,0,-0.0685246,0.153707,0.169912,0.681735,0.165246,0.630552,0.0682948,0.129542,0.108608,0.15229,0.485973,-0.0871137,0.525111,0.231413,0.0187206,0.0447358,-0.0509971,0.747429,0.14007,0.774871,0.772301,0.00396738,0.753994,0.677196,0.519884,0.514944,0.500295,0.19653,0.18567,0.183749,0.23753,0.235309,0.231122,0.237008,0.249275,0.241002,0.242916,0.173425,0.0882599,0.0223416,0.508717,0.519884,-0.0685246,0.153707,0.169912,0.681735,0.165246,0.630552,0.0682948,0.129542,0.108608,0,0.514944,0.15229,0.485973,-0.0871137,0.525111,0.231413,0.0187206,0.0447358,-0.0509971,0,0,0.500295,0.747429,0.14007,0.774871,0.772301,0.00396738,0.753994,0.677196,0.46681,-0.0356249,0.0799101,0.0883347,0.354423,0.085909,0.327814,0.0355054,0.0673467,0.0564638,-0.0356249,0.455534,0.0678882,0.238606,-0.0915743,0.259079,0.0759564,0.00496018,0.0141596,-0.033703,0.0799101,0.0678882,0.480863,0.474061,0.161597,0.493033,0.518541,0.0153332,0.403944,0.347725,0.0883347,0.238606,0.474061,1.06122,0.178192,0.862428,0.796839,0.0236672,0.607308,0.499826,0.354423,-0.0915743,0.161597,0.178192,0.72728,0.175446,0.517886,0.0454838,0.190028,0.173339,0.085909,0.259079,0.493033,0.862428,0.175446,1.13459,0.824147,0.02419,0.629145,0.515907,0.327814,0.0759564,0.518541,0.796839,0.517886,0.824147,1.2846,0.0504596,0.674345,0.579681,0.0355054,0.00496018,0.0153332,0.0236672,0.0454838,0.02419,0.0504596,0.254305,0.0126759,0.00914939,0.0673467,0.0141596,0.403944,0.607308,0.190028,0.629145,0.674345,0.0126759,0.828291,0.522389,0.0564638,-0.033703,0.347725,0.499826,0.173339,0.515907,0.579681,0.00914939,0.522389,0.715907
